"SteuerJahr","QuarSort","QuarLang","SteuerTarifSort","SteuerTarifLang","SteuerVermoegen_p50","SteuerVermoegen_p25","SteuerVermoegen_p75"
2016,61,"Unterstrass",2,"Einelternfamilientarif",43,1,169
2016,63,"Oberstrass",0,"Grundtarif",67,8,312
2016,63,"Oberstrass",1,"Verheiratetentarif",508,149,1457
2016,63,"Oberstrass",2,"Einelternfamilientarif",142.5,26,490
2016,71,"Fluntern",0,"Grundtarif",98.5,10,551
2016,71,"Fluntern",1,"Verheiratetentarif",822,198,2421
2016,71,"Fluntern",2,"Einelternfamilientarif",152,12,732
2016,72,"Hottingen",0,"Grundtarif",75,8,403
2016,72,"Hottingen",1,"Verheiratetentarif",535,142,1710
2016,72,"Hottingen",2,"Einelternfamilientarif",138,23,478
2016,73,"Hirslanden",0,"Grundtarif",61,8,298
2016,73,"Hirslanden",1,"Verheiratetentarif",394,101,1330
2016,73,"Hirslanden",2,"Einelternfamilientarif",73,6.5,357
2016,74,"Witikon",0,"Grundtarif",74,6,397
2016,74,"Witikon",1,"Verheiratetentarif",364,81,1221
2016,74,"Witikon",2,"Einelternfamilientarif",55,5,234
2016,81,"Seefeld",0,"Grundtarif",70,6,303
2016,81,"Seefeld",1,"Verheiratetentarif",349,85,1054
2016,81,"Seefeld",2,"Einelternfamilientarif",84,7,363
2016,82,"Mühlebach",0,"Grundtarif",54,4,278
2016,82,"Mühlebach",1,"Verheiratetentarif",356,86,1111
2016,82,"Mühlebach",2,"Einelternfamilientarif",64,6,216
2016,83,"Weinegg",0,"Grundtarif",55,4,269
2016,83,"Weinegg",1,"Verheiratetentarif",335,65,1166
2016,83,"Weinegg",2,"Einelternfamilientarif",75,16,381
2016,91,"Albisrieden",0,"Grundtarif",34,1,157
2016,91,"Albisrieden",1,"Verheiratetentarif",149,21,443
2016,91,"Albisrieden",2,"Einelternfamilientarif",24.5,0,140.5
2016,92,"Altstetten",0,"Grundtarif",18,0,107
2016,92,"Altstetten",1,"Verheiratetentarif",57,0,257
2016,92,"Altstetten",2,"Einelternfamilientarif",4,0,57
2016,101,"Höngg",0,"Grundtarif",53,5,267
2016,101,"Höngg",1,"Verheiratetentarif",258,62,761
2016,101,"Höngg",2,"Einelternfamilientarif",50,2,190
2016,102,"Wipkingen",0,"Grundtarif",37,2,154
2016,102,"Wipkingen",1,"Verheiratetentarif",164.5,24,540
2016,102,"Wipkingen",2,"Einelternfamilientarif",47,1,166
2016,111,"Affoltern",0,"Grundtarif",16,0,101
2016,111,"Affoltern",1,"Verheiratetentarif",71,2,278
2016,111,"Affoltern",2,"Einelternfamilientarif",4,0,45
2016,115,"Oerlikon",0,"Grundtarif",33,1,158
2016,115,"Oerlikon",1,"Verheiratetentarif",146,14,497
2016,115,"Oerlikon",2,"Einelternfamilientarif",19,0,146
2016,119,"Seebach",0,"Grundtarif",15,0,98
2016,119,"Seebach",1,"Verheiratetentarif",58,0,267.5
2016,119,"Seebach",2,"Einelternfamilientarif",2,0,35
2016,121,"Saatlen",0,"Grundtarif",11,0,75
2016,121,"Saatlen",1,"Verheiratetentarif",37,0,196
2016,121,"Saatlen",2,"Einelternfamilientarif",2,0,39
2016,122,"Schwamendingen-Mitte",0,"Grundtarif",11,0,81
2016,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",23,0,213
2016,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",0,0,11
2016,123,"Hirzenbach",0,"Grundtarif",10,0,64
2016,123,"Hirzenbach",1,"Verheiratetentarif",29,0,160.5
2016,123,"Hirzenbach",2,"Einelternfamilientarif",0,0,15
2017,11,"Rathaus",0,"Grundtarif",38,2,253
2017,11,"Rathaus",1,"Verheiratetentarif",397,84.5,1474.5
2017,11,"Rathaus",2,"Einelternfamilientarif",72,8,474
2017,12,"Hochschulen",0,"Grundtarif",57,4,318
2017,12,"Hochschulen",1,"Verheiratetentarif",546,57,2259
2017,12,"Hochschulen",2,"Einelternfamilientarif",,,
2017,13,"Lindenhof",0,"Grundtarif",76,4,429
2017,13,"Lindenhof",1,"Verheiratetentarif",516.5,128.5,1710
2017,13,"Lindenhof",2,"Einelternfamilientarif",,,
2017,14,"City",0,"Grundtarif",24,0,142
2017,14,"City",1,"Verheiratetentarif",187,31,750
2017,14,"City",2,"Einelternfamilientarif",,,
2017,21,"Wollishofen",0,"Grundtarif",39,3,199
2017,21,"Wollishofen",1,"Verheiratetentarif",216,40,655.5
2017,21,"Wollishofen",2,"Einelternfamilientarif",23,0,130
2017,23,"Leimbach",0,"Grundtarif",26,0,143
2017,23,"Leimbach",1,"Verheiratetentarif",127.5,11,442
2017,23,"Leimbach",2,"Einelternfamilientarif",8,0,72
2017,24,"Enge",0,"Grundtarif",65,5,327
2017,24,"Enge",1,"Verheiratetentarif",374,81,1241
2017,24,"Enge",2,"Einelternfamilientarif",81,2,301
2017,31,"Alt-Wiedikon",0,"Grundtarif",37,2,177
2017,31,"Alt-Wiedikon",1,"Verheiratetentarif",183,26,581
2017,31,"Alt-Wiedikon",2,"Einelternfamilientarif",48,0,278
2017,33,"Friesenberg",0,"Grundtarif",20,0,107
2017,33,"Friesenberg",1,"Verheiratetentarif",116,15,332
2017,33,"Friesenberg",2,"Einelternfamilientarif",22.5,0,103
2017,34,"Sihlfeld",0,"Grundtarif",27,0,124
2017,34,"Sihlfeld",1,"Verheiratetentarif",79,2,309
2017,34,"Sihlfeld",2,"Einelternfamilientarif",18,0,100
2017,41,"Werd",0,"Grundtarif",30,0,133
2017,41,"Werd",1,"Verheiratetentarif",105,4,400
2017,41,"Werd",2,"Einelternfamilientarif",76,11,279
2017,42,"Langstrasse",0,"Grundtarif",18,0,95
2017,42,"Langstrasse",1,"Verheiratetentarif",71,0,350
2017,42,"Langstrasse",2,"Einelternfamilientarif",27,0,138
2017,44,"Hard",0,"Grundtarif",11,0,71.5
2017,44,"Hard",1,"Verheiratetentarif",21,0,135
2017,44,"Hard",2,"Einelternfamilientarif",2,0,51
2017,51,"Gewerbeschule",0,"Grundtarif",22,0,119
2017,51,"Gewerbeschule",1,"Verheiratetentarif",90,1,342
2017,51,"Gewerbeschule",2,"Einelternfamilientarif",27,0,134
2017,52,"Escher Wyss",0,"Grundtarif",47,4,186
2017,52,"Escher Wyss",1,"Verheiratetentarif",248,70,737
2017,52,"Escher Wyss",2,"Einelternfamilientarif",81,4,309
2017,61,"Unterstrass",0,"Grundtarif",40,3,177
2017,61,"Unterstrass",1,"Verheiratetentarif",201,41,590
2017,61,"Unterstrass",2,"Einelternfamilientarif",43,0,176.5
2017,63,"Oberstrass",0,"Grundtarif",66,8,321
2017,63,"Oberstrass",1,"Verheiratetentarif",512,140,1468
2017,63,"Oberstrass",2,"Einelternfamilientarif",117,18,454
2017,71,"Fluntern",0,"Grundtarif",96,9,560
2017,71,"Fluntern",1,"Verheiratetentarif",825,201,2588
2017,71,"Fluntern",2,"Einelternfamilientarif",192,32,674
2017,72,"Hottingen",0,"Grundtarif",76,8,414
2017,72,"Hottingen",1,"Verheiratetentarif",588,152.5,1764
2017,72,"Hottingen",2,"Einelternfamilientarif",146,20,463
2017,73,"Hirslanden",0,"Grundtarif",63,8,308
2017,73,"Hirslanden",1,"Verheiratetentarif",426,107,1347.5
2017,73,"Hirslanden",2,"Einelternfamilientarif",64,5,375.5
2017,74,"Witikon",0,"Grundtarif",75,7,411
2017,74,"Witikon",1,"Verheiratetentarif",378.5,81,1294
2017,74,"Witikon",2,"Einelternfamilientarif",47,2,254
2017,81,"Seefeld",0,"Grundtarif",71,7,311
2017,81,"Seefeld",1,"Verheiratetentarif",397.5,88,1124
2017,81,"Seefeld",2,"Einelternfamilientarif",75,0,348
2017,82,"Mühlebach",0,"Grundtarif",61,4,295
2017,82,"Mühlebach",1,"Verheiratetentarif",404,104,1248
2017,82,"Mühlebach",2,"Einelternfamilientarif",62,1,224
2017,83,"Weinegg",0,"Grundtarif",54,4,282
2017,83,"Weinegg",1,"Verheiratetentarif",313,60,1279
2017,83,"Weinegg",2,"Einelternfamilientarif",91,12,420
2017,91,"Albisrieden",0,"Grundtarif",33,1,155
2017,91,"Albisrieden",1,"Verheiratetentarif",154,24,458
2017,91,"Albisrieden",2,"Einelternfamilientarif",24,0,139.5
2017,92,"Altstetten",0,"Grundtarif",18,0,108
2017,92,"Altstetten",1,"Verheiratetentarif",64,0,290
2017,92,"Altstetten",2,"Einelternfamilientarif",3,0,59
2017,101,"Höngg",0,"Grundtarif",52,5,270
2017,101,"Höngg",1,"Verheiratetentarif",267,65,776
2017,101,"Höngg",2,"Einelternfamilientarif",48,1,204
2017,102,"Wipkingen",0,"Grundtarif",37,2,158
2017,102,"Wipkingen",1,"Verheiratetentarif",184,30,556
2017,102,"Wipkingen",2,"Einelternfamilientarif",54,3,205.5
2017,111,"Affoltern",0,"Grundtarif",17,0,107
2017,111,"Affoltern",1,"Verheiratetentarif",74,1,294
2017,111,"Affoltern",2,"Einelternfamilientarif",3,0,48.5
2017,115,"Oerlikon",0,"Grundtarif",32,1,151
2017,115,"Oerlikon",1,"Verheiratetentarif",165,16,542
2017,115,"Oerlikon",2,"Einelternfamilientarif",24,0,174
2017,119,"Seebach",0,"Grundtarif",14,0,96
2017,119,"Seebach",1,"Verheiratetentarif",58,0,286
2017,119,"Seebach",2,"Einelternfamilientarif",2,0,34
2017,121,"Saatlen",0,"Grundtarif",11,0,70
2017,121,"Saatlen",1,"Verheiratetentarif",41,0,222
2017,121,"Saatlen",2,"Einelternfamilientarif",2.5,0,35.5
2017,122,"Schwamendingen-Mitte",0,"Grundtarif",12,0,88
2017,122,"Schwamendingen-Mitte",1,"Verheiratetentarif",24,0,210
2017,122,"Schwamendingen-Mitte",2,"Einelternfamilientarif",0,0,12
2017,123,"Hirzenbach",0,"Grundtarif",12,0,66
2017,123,"Hirzenbach",1,"Verheiratetentarif",39,0,174.5
2017,123,"Hirzenbach",2,"Einelternfamilientarif",0,0,18
